preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato
1305000.0;142.0;3;3.0;4;Liberdade;Rua Antônio Paulino de Castro;Liberdade;0
650000.0;80.0;3;3.0;2;Jardim América;Rua Lindolfo de Azevedo;Jardim América;0
1400000.0;147.0;4;2.0;2;Cruzeiro;Rua Minas Novas;Cruzeiro;0
549000.0;133.0;4;2.0;1;Sion;Rua do Uruguai;Sion;0
890000.0;102.0;4;3.0;2;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0
960000.0;98.0;3;3.0;3;Castelo;Rua Doutor Rubens Guimarães;Castelo;0
685568.0;67.0;2;2.0;2;Serra;Rua Senador Pompéo;Serra;0
600000.0;85.0;3;3.0;3;Renascença;Rua Salgueiro;Renascença;0
950000.0;113.0;3;2.0;2;Colégio Batista;Rua Guaranésia;Colégio Batista;0
450000.0;100.0;3;1.0;1;Jardim Leblon;Rua México;Jardim Leblon;1
1500000.0;135.0;4;3.0;3;Serra;Rua Joanésia;Serra;0
920000.0;66.0;2;3.0;2;Sion;Rua Patagônia;Sion;0
530000.0;70.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0
450000.0;61.0;3;3.0;1;Copacabana;Rua Inácio Murta;Copacabana;0
499000.0;64.0;2;2.0;2;João Pinheiro;Rua Frei Luiz de Souza;João Pinheiro;0
650000.0;135.0;3;2.0;2;Santa Mônica;Rua Tobias Barreto;Santa Mônica;0
369000.0;80.0;3;1.0;1;Jardim Leblon;Rua Humberto de Campos;Jardim Leblon;1
257000.0;43.0;2;1.0;1;Rio Branco;Rua Carmem;Rio Branco;0
2522947.0;116.0;3;4.0;3;Boa Viagem;Rua Alagoas;Boa Viagem;0
750000.0;119.0;4;3.0;2;Silveira;Rua Suzana Furtado de Oliveira;Silveira;0
499000.0;90.0;3;1.0;2;Ipiranga;Rua Voluntários da Pátria;Ipiranga;0
1000000.0;164.0;4;3.0;4;Itapoã;Rua Sebastião Nepomuceno;Itapoã;0
577990.0;63.0;2;2.0;1;Pampulha;Rua General Aranha;Pampulha;0
949000.0;150.0;3;2.0;2;Santa Amélia;Rua Edith Araújo;Santa Amélia;0
400000.0;80.0;2;1.0;1;Santa Mônica;Rua Tapirapes;Santa Mônica;0
650000.0;90.0;3;2.0;2;Sagrada Família;Rua João Gualberto Filho;Sagrada Família;0
350000.0;65.0;3;1.0;1;Fernão Dias;Rua Cirá de Souza;Fernão Dias;0
699000.0;160.0;3;2.0;2;Planalto;Rua Professor Massanielo Santos;Planalto;0
950000.0;160.0;3;3.0;2;Castelo;Rua Castelo de São Jorge;Castelo;0
480000.0;56.0;2;1.0;1;Dom Cabral;Avenida Edgar da Mata Machado;Outros;0
544000.0;38.0;1;1.0;1;Sion;Rua Chicago;Sion;0
1420000.0;89.0;3;3.0;2;Lourdes;Rua dos Aimorés;Lourdes;0
970000.0;193.0;4;2.0;2;Funcionários;Rua Bernardo Guimarães;Funcionários;0
500000.0;18.0;1;1.0;1;Funcionários;Avenida do Contorno;Funcionários;0
3700000.0;348.0;4;4.0;3;Serra;Rua do Ouro;Serra;0
385000.0;88.0;3;1.0;1;Jardim Leblon;Rua Humberto de Campos;Jardim Leblon;1
280000.0;48.0;2;1.0;1;Copacabana;Rua Joinville;Copacabana;0
1350000.0;165.0;4;3.0;2;Serra;Rua Dona Cecília;Serra;0
2900000.0;274.0;4;5.0;3;Lourdes;Rua Espírito Santo;Lourdes;0
800000.0;100.0;3;3.0;2;Dona Clara;Rua Bento Mendes Castanheira;Dona Clara;0
528825.0;71.0;3;2.0;2;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0
855052.0;144.0;3;2.0;3;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0
1500000.0;85.0;3;2.0;2;Grajaú;Rua Xapuri;Grajaú;0
695000.0;55.0;2;2.0;2;Liberdade;Rua Boaventura;Liberdade;0
379000.0;48.0;2;1.0;1;Palmeiras;Rua Senhora do Porto;Palmeiras;0
575000.0;92.0;3;3.0;2;Castelo;Rua Desembargador José Satyro;Castelo;0
1299000.0;175.0;3;3.0;3;Coração Eucarístico;Rua Dom Joaquim Silvério;Coração Eucarístico;0
1250000.0;288.0;4;4.0;4;Dona Clara;Rua Maria Vaz de Melo;Dona Clara;0
975194.0;117.0;3;3.0;2;Palmares;Rua Nestor Soares de Melo;Palmares;0
875000.0;85.0;3;3.0;2;Caiçaras;Rua Delegado Ronaldo Jaques;Caiçaras;0
1150000.0;155.0;3;2.0;3;Cidade Nova;Rua Inspetor Nilo Seabra;Cidade Nova;0
719000.0;90.0;3;2.0;4;Santa Branca;Rua Hélcio Paiva;Santa Branca;0
1140318.0;77.0;3;2.0;2;Prado;Rua Lagoa Dourada;Prado;0
650000.0;107.0;3;2.0;2;Fernão Dias;Rua Jornalista Theódulo Pereira;Fernão Dias;0
850000.0;62.0;1;1.0;1;Belvedere;Avenida Luíz Paulo Franco;Belvedere;0
770000.0;102.0;3;3.0;2;Ipiranga;Rua Dezoito de Julho;Ipiranga;0
680000.0;72.0;3;2.0;2;Santa Rosa;Rua Olga Dias de Castro;Santa Rosa;0
720000.0;135.0;4;2.0;2;Alto Caiçaras;Rua Encantado;Alto Caiçaras;0
1098000.0;67.0;2;3.0;2;Luxemburgo;Rua Alves do Vale;Luxemburgo;0
850000.0;109.0;3;2.0;2;Itapoã;Rua Professor Hélio Viana;Itapoã;0
890000.0;157.0;3;2.0;2;Padre Eustáquio;Rua Doutor Alberto Cavalcanti;Padre Eustáquio;0
660753.0;77.0;3;2.0;2;Ouro Preto;Rua Sena Madureira;Ouro Preto;0
570000.0;115.0;3;3.0;1;Carmo;Rua Boa Esperança;Carmo;0
1350000.0;148.0;2;3.0;3;São Pedro;Rua Major Lopes;São Pedro;0
2380000.0;158.0;4;4.0;4;Santo Antônio;Rua Leopoldina;Santo Antônio;0
320000.0;59.0;1;1.0;0;Funcionários;Rua dos Timbiras;Funcionários;0
1950000.0;131.0;2;3.0;2;Santa Lúcia;Rua Argus;Santa Lúcia;0
1400000.0;117.0;3;2.0;2;Lourdes;Rua da Bahia;Lourdes;0
2200000.0;123.0;3;2.0;3;Calafate;Rua Doutor Thomaz Muzzi;Calafate;0
350000.0;50.0;2;1.0;1;Rio Branco;Rua Dalva de Matos;Rio Branco;0
1750000.0;145.0;3;4.0;3;Belvedere;Avenida Luíz Paulo Franco;Belvedere;0
500000.0;112.0;3;2.0;0;Centro;Rua da Bahia;Centro;0
860000.0;122.0;3;2.0;2;União;Rua Pitt;União;0
1600000.0;160.0;4;3.0;2;Santo Agostinho;Avenida Barbacena;Santo Agostinho;0
600000.0;63.0;3;2.0;2;Itapoã;Rua Dona Queridinha;Itapoã;0
1590000.0;105.0;4;3.0;4;Jaraguá;Rua Bacupã;Jaraguá;0
690000.0;130.0;3;2.0;2;Copacabana;Rua Viena;Copacabana;0
450000.0;140.0;3;3.0;1;Céu Azul;Rua José Joaquim dos Santos;Céu Azul;0
690000.0;144.0;4;3.0;2;Rio Branco;Rua Newton da Costa Silveira;Rio Branco;0
710000.0;98.0;2;2.0;2;Serra;Rua Chefe Pereira;Serra;0
650000.0;90.0;3;2.0;2;Caiçara-Adelaide;Rua Atlas;Caiçara-Adelaide;0
425000.0;60.0;2;2.0;2;Manacás;Rua Santo Onofre;Manacás;0
800000.0;105.0;3;3.0;2;Cruzeiro;Rua Maceió;Cruzeiro;0
699000.0;105.0;3;5.0;2;Cachoeirinha;Rua Senhora da Paz;Cachoeirinha;0
460000.0;142.0;3;2.0;1;Alto Barroca;Rua Santa Cruz;Alto Barroca;0
3312300.0;157.0;4;5.0;3;Savassi;Rua Fernandes Tourinho;Savassi;0
690000.0;66.0;2;2.0;2;Cidade Nova;Rua Doutor Plínio de Morais;Cidade Nova;0
850000.0;126.0;3;2.0;2;Castelo;Avenida Altamiro Avelino Soares;Castelo;0
3500000.0;204.0;4;3.0;4;Belvedere;Rua Maestro Arthur Bosmans;Belvedere;0
650000.0;75.0;3;2.0;1;Palmares;Rua Professor Antônio Márcio;Palmares;0
1290000.0;120.0;4;3.0;2;Castelo;Rua Castelo Guimarães;Castelo;0
734000.0;40.0;1;1.0;1;Boa Viagem;Rua Sergipe;Boa Viagem;0
800000.0;90.0;3;2.0;2;Ouro Preto;Rua Conceição do Mato Dentro;Ouro Preto;0
630000.0;108.0;3;3.0;1;Savassi;Rua Santa Rita Durão;Savassi;0
1500000.0;95.0;3;3.0;2;Santo Antônio;Rua Santo Antônio do Monte;Santo Antônio;0
270000.0;46.0;2;1.0;1;Santa Maria;Rua das Pérolas;Outros;0
1329000.0;80.0;3;3.0;2;Anchieta;Rua Grajaú;Anchieta;0
500000.0;82.0;3;2.0;1;Dona Clara;Rua Jair Dutra de Moraes;Dona Clara;0
420000.0;89.0;3;2.0;2;Copacabana;Rua México;Copacabana;0
350000.0;70.0;2;2.0;2;Copacabana;Avenida Presidente;Copacabana;0
415000.0;65.0;2;1.0;1;Renascença;Rua Renascença;Renascença;0
700000.0;130.0;3;2.0;2;Palmares;Rua José Laktin;Palmares;0
739000.0;155.0;4;3.0;3;Graça;Rua Senhora das Mercês;Graça;0
890000.0;145.0;3;2.0;2;Santa Inês;Rua Itaobim;Santa Inês;0
1350000.0;135.0;4;3.0;3;Buritis;Rua Professora Bartira Mourão;Buritis;0
1399000.0;143.0;4;3.0;4;Buritis;Rua Tito Guimarães;Buritis;0
899000.0;140.0;3;3.0;3;Itapoã;Rua Sebastião Nepomuceno;Itapoã;0
630000.0;160.0;3;2.0;2;Planalto;Rua Josué Azevedo;Planalto;0
670000.0;86.0;3;2.0;2;Barreiro;Rua Caetano de Azeredo;Barreiro;0
2800000.0;180.0;4;5.0;3;Savassi;Rua Bernardo Guimarães;Savassi;0
420000.0;70.0;2;1.0;2;Candelária;Rua Varzelândia;Candelária;0
1700000.0;143.0;4;3.0;3;Gutierrez;Rua Almirante Tamandaré;Gutierrez;0
400000.0;85.0;3;2.0;2;Marçola;Rua Alípio Goulart;Outros;0
580000.0;92.0;3;3.0;2;Cidade Nova;Rua Júlio Pereira da Silva;Cidade Nova;0
780000.0;90.0;3;2.0;2;Buritis;Rua Doutor Lucídio Avelar;Buritis;0
1580000.0;110.0;3;2.0;3;Sion;Rua das Guianas;Sion;0
850000.0;160.0;3;2.0;2;São Luiz;Rua Henrique Cabral;São Luiz;0
607300.0;48.0;2;1.0;1;Barro Preto;Rua dos Goitacazes;Barro Preto;0
1750000.0;113.0;4;3.0;3;Prado;Rua Pedra Bonita;Prado;0
620000.0;128.0;2;1.0;1;Floresta;Avenida do Contorno;Floresta;0
450000.0;73.0;3;2.0;1;Caiçaras;Rua Princesa Elizabeth;Caiçaras;0
1260000.0;70.0;2;1.0;2;Cruzeiro;Rua Pium-I;Cruzeiro;0
500000.0;111.0;3;2.0;1;Vila Paris;Rua Visconde do Rio das Velhas;Vila Paris;0
346000.0;53.0;3;1.0;1;Padre Eustáquio;Rua Castigliano;Padre Eustáquio;0
2460000.0;139.0;4;4.0;3;Sion;Rua Patagônia;Sion;0
650000.0;90.0;3;2.0;1;Santa Lúcia;Rua Newton;Santa Lúcia;0
660000.0;95.0;3;3.0;3;União;Rua Leôncio Chagas;União;0
550000.0;135.0;4;1.0;1;Luxemburgo;Rua Doutor Juvenal dos Santos;Luxemburgo;0
730000.0;119.0;3;3.0;2;Santa Inês;Rua Mirabela;Santa Inês;0
880000.0;62.0;2;2.0;2;Cruzeiro;Rua Américo Diamantino;Cruzeiro;0
415000.0;62.0;2;2.0;1;Renascença;Rua Renascença;Renascença;0
1700000.0;131.0;4;4.0;3;Funcionários;Rua dos Timbiras;Funcionários;0
700000.0;120.0;3;2.0;0;Floresta;Rua Martito;Floresta;0
350000.0;45.0;2;1.0;1;Serrano;Avenida Heráclito Mourão de Miranda;Serrano;0
550000.0;153.0;3;1.0;1;Santa Terezinha;Rua Maria Felícia;Santa Terezinha;0
580000.0;70.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0
700000.0;85.0;3;3.0;2;Ouro Preto;Rua Flor-de-esparódia;Ouro Preto;0
1190000.0;90.0;3;3.0;3;Prado;Rua Esmeralda;Prado;0
834480.0;54.0;3;1.0;2;Cruzeiro;Rua Minas Novas;Cruzeiro;0
730000.0;110.0;3;3.0;2;Santo Antônio;Rua Mar de Espanha;Santo Antônio;0
690000.0;105.0;3;2.0;2;Santa Rosa;Rua Quintino Bocaiúva;Santa Rosa;0
320000.0;48.0;2;1.0;2;Letícia;Rua José Benevides da Silveira;Letícia;0
750000.0;80.0;3;2.0;2;Sion;Rua Patagônia;Sion;0
599000.0;86.0;3;2.0;2;Manacás;Rua Maestro George Marinuzzi;Manacás;0
1492000.0;74.0;1;2.0;1;Savassi;Rua Tomé de Souza;Savassi;0
540000.0;103.0;3;3.0;2;Planalto;Rua Wilson Soares Fernandes;Planalto;0
945000.0;130.0;3;2.0;2;Sion;Avenida dos Bandeirantes;Sion;0
369000.0;95.0;3;1.0;1;Jardim Leblon;Rua Humberto de Campos;Jardim Leblon;1
3730000.0;225.0;3;5.0;4;Santa Lúcia;Rua Lua;Santa Lúcia;0
1290000.0;77.0;2;3.0;2;Cruzeiro;Rua Prata;Cruzeiro;0
375000.0;52.0;2;1.0;1;Copacabana;Rua Princesa Isabel;Copacabana;0
540269.0;86.0;3;2.0;1;Jardim Guanabara;Rua Alga Azul;Outros;0
1150000.0;167.0;3;3.0;3;Liberdade;Rua Vital Brasil;Liberdade;0
750000.0;90.0;3;3.0;1;Planalto;Rua Nilo Aparecida Pinto;Planalto;0
1250000.0;115.0;3;3.0;2;Serra;Rua Níquel;Serra;0
1790000.0;115.0;3;3.0;2;Lourdes;Rua dos Aimorés;Lourdes;0
1150800.0;101.0;4;2.0;3;Buritis;Avenida Deputado Cristóvam Chiaradia;Buritis;0
675000.0;144.0;4;3.0;2;Rio Branco;Rua Newton da Costa Silveira;Rio Branco;0
819600.0;130.0;3;1.0;2;Tirol;Rua Maria Perez Ballesteros;Outros;0
1100000.0;90.0;3;3.0;3;Floresta;Rua São Manoel;Floresta;0
815000.0;130.0;4;3.0;2;Santa Inês;Rua Cassiterita;Santa Inês;0
1350000.0;135.0;4;4.0;3;Serra;Rua Joanésia;Serra;0
4200000.0;405.0;4;3.0;4;Cidade Jardim;Avenida do Contorno;Cidade Jardim;0
320000.0;48.0;2;1.0;1;Mangueiras;Rua Geraldo Rosa Filho;Outros;0
1250000.0;140.0;4;4.0;2;Nova Granada;Rua José Pinheiro de Andrade;Nova Granada;0
2400000.0;140.0;4;5.0;3;Sion;Rua La Plata;Sion;0
510000.0;130.0;3;2.0;1;Santa Branca;Rua Ramalho Ortigão;Santa Branca;0
850000.0;75.0;2;3.0;2;Serra;Rua Professor Estevão Pinto;Serra;0
1425000.0;150.0;3;3.0;2;Barro Preto;Rua dos Timbiras;Barro Preto;0
795000.0;96.0;3;2.0;2;Sagrada Família;Rua Caldeira Brant;Sagrada Família;0
980000.0;139.0;4;3.0;2;Palmares;Rua Nestor Soares de Melo;Palmares;0
1250000.0;120.0;4;3.0;4;Indaiá;Rua Borges;Indaiá;0
620000.0;100.0;3;3.0;2;Sagrada Família;Rua São Roque;Sagrada Família;0
573500.0;75.0;3;2.0;2;São Lucas;Rua Teodomiro Cruz;São Lucas;0
356000.0;50.0;2;1.0;1;Copacabana;Rua Lisboa;Copacabana;0
1630000.0;159.0;4;3.0;3;Sion;Rua da Groenlândia;Sion;0
620000.0;65.0;2;2.0;2;Liberdade;Rua Boaventura;Liberdade;0
715000.0;79.0;3;2.0;2;Sagrada Família;Rua Barão de Cocais;Sagrada Família;0
1200000.0;165.0;4;3.0;4;Sagrada Família;Rua Conde Ribeiro do Vale;Sagrada Família;0
415515.0;37.0;1;1.0;1;São Pedro;Rua São Domingos do Prata;São Pedro;0
1700000.0;86.0;3;2.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0
619000.0;68.0;3;3.0;2;Santa Mônica;Rua dos Uaicás;Santa Mônica;0
924000.0;75.0;3;2.0;2;União;Rua Otávio Otoni;União;0
1351700.0;90.0;3;2.0;2;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0
1445000.0;151.0;4;3.0;3;Liberdade;Rua Aureliano Lessa;Liberdade;0
2320000.0;130.0;4;3.0;4;Lourdes;Avenida do Contorno;Lourdes;0
928000.0;104.0;4;3.0;2;Liberdade;Rua Aureliano Lessa;Liberdade;0
1385000.0;135.0;4;4.0;3;Liberdade;Rua Intendente Câmara;Liberdade;0
285000.0;65.0;3;1.0;1;Pongelupe;Rua W Quatro;Outros;0
380000.0;60.0;3;2.0;1;Padre Eustáquio;Rua Pará de Minas;Padre Eustáquio;0
2150000.0;155.0;3;2.0;3;Anchieta;Rua Vitório Marcola;Anchieta;0
459700.0;68.0;3;2.0;1;Heliópolis;Rua José Antenor;Heliópolis;0
390000.0;65.0;1;1.0;1;Piratininga;Rua Irmã;Piratininga;0
300000.0;45.0;2;1.0;1;Céu Azul;Rua Paulo Emílio Pinto;Céu Azul;0
450000.0;45.0;1;2.0;1;Estoril;Avenida Barão Homem de Melo;Estoril;0
360000.0;83.0;3;2.0;1;Jardim Leblon;Rua Lagoa dos Patos;Jardim Leblon;1
1295000.0;78.0;3;3.0;2;São Pedro;Rua Viçosa;São Pedro;0
560000.0;75.0;3;2.0;2;Santa Amélia;Rua Deputado Salim Nacur;Santa Amélia;0
1400000.0;250.0;4;6.0;4;Indaiá;Rua Borges;Indaiá;0
1050000.0;189.0;3;2.0;3;Indaiá;Rua Barra Grande;Indaiá;0
944055.0;98.0;3;2.0;2;Liberdade;Rua Boaventura;Liberdade;0
450000.0;90.0;3;2.0;1;Padre Eustáquio;Rua Curral Del Rei;Padre Eustáquio;0
696000.0;120.0;3;1.0;1;Fernão Dias;Rua Paulista;Fernão Dias;0
600000.0;50.0;2;2.0;2;Serrano;Rua Meridional;Serrano;0
798000.0;64.0;2;2.0;2;Santo Antônio;Rua Teixeira de Freitas;Santo Antônio;0
1500000.0;211.0;4;4.0;2;Cidade Nova;Praça Barakat Issa Barakat;Cidade Nova;0
530000.0;69.0;3;2.0;1;Pompéia;Rua Belém;Outros;0
1695000.0;194.0;4;3.0;3;União;Rua Johnson;União;0
2500000.0;140.0;4;5.0;4;Sion;Rua Patagônia;Sion;0
1150000.0;90.0;3;3.0;2;Paquetá;Avenida Presidente Tancredo Neves;Paquetá;0
619500.0;78.0;2;1.0;1;Santa Efigênia;Rua Aníbal Benévolo;Santa Efigênia;0
2200000.0;115.0;3;4.0;3;Lourdes;Rua Alvarenga Peixoto;Lourdes;0
1050000.0;145.0;4;3.0;3;Liberdade;Rua Aureliano Lessa;Liberdade;0
359500.0;43.0;2;1.0;1;Santa Amélia;Rua Virgílio de Melo Franco;Santa Amélia;0
980000.0;51.0;2;1.0;2;Centro;Rua Espírito Santo;Centro;0
740000.0;94.0;3;3.0;2;Castelo;Rua Castelo de Belmonte;Castelo;0
800000.0;120.0;3;2.0;2;Santa Rosa;Rua Sebastião Possada Bravo;Santa Rosa;0
740000.0;192.0;3;3.0;2;Palmares;Rua Professor Patrocínio Filho;Palmares;0
822360.0;76.0;2;2.0;2;Sion;Rua Assunção;Sion;0
1295000.0;116.0;4;3.0;2;Prado;Rua Sagres;Prado;0
198520.0;43.0;2;1.0;1;Maria Teresa;Rua Quatro Mil Duzentos e Quarenta e Oito;Outros;0
500000.0;80.0;3;1.0;2;São Francisco;Rua Alcobaça;Outros;0
2250000.0;300.0;5;5.0;2;Funcionários;Avenida Brasil;Funcionários;0
3000000.0;156.0;4;4.0;3;Luxemburgo;Rua Engenheiro Albert Scharle;Luxemburgo;0
380000.0;87.0;4;2.0;1;Santa Efigênia;Avenida Mem de Sá;Santa Efigênia;0
1150000.0;127.0;4;3.0;2;São Luiz;Rua Maestro Francisco Flores;São Luiz;0
1050000.0;160.0;3;3.0;2;Padre Eustáquio;Rua Cornélio Cerqueira;Padre Eustáquio;0
619000.0;140.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0
1149000.0;87.0;3;3.0;3;Cidade Nova;Rua Tabelião Ferreira de Carvalho;Cidade Nova;0
890000.0;65.0;2;3.0;2;Cidade Nova;Rua Professor Amedee Peret;Cidade Nova;0
429000.0;65.0;3;2.0;2;Céu Azul;Rua Belarmino Giarola;Céu Azul;0
1099000.0;100.0;3;3.0;3;Sagrada Família;Rua Santa Bárbara;Sagrada Família;0
495000.0;50.0;2;2.0;2;Santa Amélia;Rua Augusto Moreira;Santa Amélia;0
698000.0;83.0;3;3.0;2;União;Rua Leôncio Chagas;União;0
1020000.0;67.0;2;3.0;2;Coração de Jesus;Rua Iraí;Coração de Jesus;0
329000.0;48.0;2;1.0;1;Letícia;Rua Antônio Marcos da Cruz;Letícia;0
695000.0;105.0;3;2.0;1;Coração de Jesus;Avenida Prudente de Morais;Coração de Jesus;0
389000.0;20.0;2;1.0;1;Santa Mônica;Rua Tapirapes;Santa Mônica;0
330000.0;67.0;3;2.0;1;Caiçara-Adelaide;Rua Belmiro Braga;Caiçara-Adelaide;0
2095500.0;135.0;4;3.0;3;Anchieta;Rua Samuel Pereira;Anchieta;0
2180000.0;235.0;4;3.0;4;Serra;Rua do Ouro;Serra;0
450000.0;70.0;3;2.0;2;Rio Branco;Rua Newton da Costa Silveira;Rio Branco;0
917000.0;161.0;3;2.0;2;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0
749000.0;113.0;3;2.0;3;Itapoã;Rua Sebastião Nepomuceno;Itapoã;0
588900.0;65.0;3;1.0;2;Itapoã;Rua Desembargador Lincoln Prates;Itapoã;0
1100000.0;67.0;2;2.0;2;Santa Efigênia;Rua Piauí;Santa Efigênia;0
740000.0;110.0;3;2.0;1;Grajaú;Rua Viamão;Grajaú;0
680000.0;112.0;4;3.0;3;Dona Clara;Rua Senador Simão da Cunha;Dona Clara;0
1280000.0;85.0;3;2.0;2;Barroca;Rua Ludgero Dolabela;Barroca;0
999000.0;118.0;4;2.0;2;Sion;Rua Doutor Astolpho Vieira de Rezende;Sion;0
439000.0;65.0;3;1.0;2;Santa Branca;Rua Martinica;Santa Branca;0
420000.0;89.0;2;2.0;1;Palmares;Rua Joviano Naves;Palmares;0
1249000.0;83.0;3;3.0;2;Santo Antônio;Rua Cristina;Santo Antônio;0
406691.0;66.0;3;1.0;1;Jardim dos Comerciários;Rua João Hilbert;Outros;0
589000.0;65.0;2;2.0;2;Castelo;Rua Castelo de Abrantes;Castelo;0
499000.0;112.0;3;3.0;1;Padre Eustáquio;Rua Jacutinga;Padre Eustáquio;0
380000.0;60.0;2;1.0;1;Manacás;Rua Geraldo Magela de Almeida;Manacás;0
572600.0;71.0;3;2.0;2;João Pinheiro;Rua Mariano Procópio;João Pinheiro;0
450000.0;94.0;2;2.0;0;Centro;Avenida Amazonas;Centro;0
479000.0;54.0;2;2.0;0;Grajaú;Rua Xapuri;Grajaú;0
1000000.0;134.0;3;3.0;2;Havaí;Rua Lírio Montanhes;Havaí;0
540000.0;116.0;3;2.0;1;Sion;Rua do Uruguai;Sion;0
790000.0;150.0;3;2.0;2;Santa Amélia;Rua Levindo Ignácio Ribeiro;Santa Amélia;0
800000.0;160.0;4;5.0;4;Palmares;Rua Carmelita Faria Garofalo;Palmares;0
595000.0;90.0;3;2.0;1;Caiçara-Adelaide;Rua Ciclópica;Caiçara-Adelaide;0
585000.0;117.0;3;2.0;2;Estoril;Rua José Cláudio Rezende;Estoril;0
1230000.0;87.0;3;2.0;2;Funcionários;Rua Rio Grande do Norte;Funcionários;0
495000.0;83.0;3;3.0;2;Ouro Preto;Rua Desembargador Paulo Mota;Ouro Preto;0
950000.0;115.0;3;3.0;1;Savassi;Rua dos Inconfidentes;Savassi;0
2500000.0;240.0;4;5.0;3;Santa Efigênia;Rua Ceará;Santa Efigênia;0
1300000.0;180.0;4;3.0;2;Santa Lúcia;Rua Rigel;Santa Lúcia;0
3250000.0;180.0;4;5.0;4;Santa Lúcia;Rua Sobral;Santa Lúcia;0
245000.0;60.0;2;1.0;1;Conjunto Celso Machado;Rua Vulcânia;Outros;0
730000.0;87.0;3;3.0;2;Floresta;Rua Geraldo Teixeira da Costa;Floresta;0
850000.0;130.0;3;2.0;2;Padre Eustáquio;Rua Cornélio Cerqueira;Padre Eustáquio;0
360000.0;65.0;2;1.0;2;Santa Amélia;Rua Detetive Nelson Silva;Santa Amélia;0
630000.0;85.0;2;1.0;1;Sion;Rua Patagônia;Sion;0
429000.0;85.0;3;2.0;1;Ouro Preto;Rua Miraselvas;Ouro Preto;0
850000.0;105.0;3;3.0;2;Buritis;Avenida Professor Mário Werneck;Buritis;0
250000.0;49.0;2;1.0;1;Santa Amélia;Praça Dois Mil Duzentos e Sessenta e Nove;Santa Amélia;0
390000.0;87.0;2;2.0;0;Ipiranga;Rua Dezoito de Julho;Ipiranga;0
750000.0;224.0;4;2.0;2;Santa Amélia;Rua dos Expedicionários;Santa Amélia;0
1950000.0;186.0;4;6.0;3;Serra;Rua Caraça;Serra;0
773000.0;140.0;3;1.0;2;Araguaia;Rua Santa Alexandrina;Araguaia;0
506416.0;47.0;3;1.0;1;Palmeiras;Rua Senhora do Porto;Palmeiras;0
1600000.0;251.0;4;2.0;4;São José;Rua Artur Itabirano;São José;0
1000000.0;131.0;4;2.0;2;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0
4400000.0;440.0;5;5.0;5;Santo Agostinho;Rua Matias Cardoso;Santo Agostinho;0
943950.0;120.0;3;1.0;3;Barreiro;Rua Santa Maria Goretti;Barreiro;0
440000.0;68.0;2;2.0;2;Pirajá;Rua Paulista;Outros;0
479000.0;122.0;4;1.0;0;Cruzeiro;Rua Pium-I;Cruzeiro;0
1100000.0;59.0;2;2.0;2;Lourdes;Rua São Paulo;Lourdes;0
890000.0;274.0;4;2.0;5;Vila Cloris;Rua das Fragatas;Vila Cloris;0
713000.0;114.0;2;2.0;2;Nova Suíssa;Rua Corcovado;Nova Suíssa;0
917760.0;114.0;3;3.0;2;Santa Tereza;Rua Capitão Bragança;Santa Tereza;0
915000.0;100.0;3;3.0;2;Itapoã;Rua General Ephigênio Ruas Santos;Itapoã;0
375000.0;90.0;2;2.0;0;Barro Preto;Avenida Augusto de Lima;Barro Preto;0
1890000.0;134.0;3;3.0;2;Savassi;Rua Alagoas;Savassi;0
285000.0;75.0;2;1.0;0;Colégio Batista;Rua Itamogi;Colégio Batista;0
850000.0;110.0;2;3.0;2;São Luiz;Rua Padre Silveira Lobo;São Luiz;0
480000.0;86.0;3;3.0;2;Alípio de Melo;Rua dos Atobás;Outros;0
720000.0;98.0;3;2.0;3;Buritis;Rua Tereza Mota Valadares;Buritis;0
450000.0;51.0;2;2.0;2;Estrela do Oriente;Rua Francisco Garcia Carvalho;Outros;0
1499000.0;160.0;3;2.0;2;Castelo;Rua Doutor Sylvio Menicucci;Castelo;0
1698400.0;89.0;3;2.0;2;Savassi;Rua Antônio de Albuquerque;Savassi;0
1500000.0;141.0;4;4.0;3;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0
1400000.0;80.0;3;2.0;2;Anchieta;Rua Samuel Pereira;Anchieta;0
570000.0;88.0;3;2.0;1;Padre Eustáquio;Rua Francisco Bicalho;Padre Eustáquio;0
850000.0;140.0;3;3.0;2;Padre Eustáquio;Rua Cornélio Cerqueira;Padre Eustáquio;0
980000.0;104.0;4;2.0;3;Jaraguá;Rua Bacupã;Jaraguá;0
375000.0;52.0;2;2.0;2;Santa Mônica;Rua Geralda Cirino Flor de Maio;Santa Mônica;0
570000.0;100.0;3;2.0;2;Heliópolis;Rua Laura Brito Farias;Heliópolis;0
